  -0.000612879171  1.88998273e-05  0.000396363283               0 00000
      0.274803525   -0.0475201916    0.0324267538     0.667153399 10000
       -1.3994007    0.0835176035   -0.0328542747    -0.265706749 01000
    0.00239303609    -0.716214872     0.299004165  -0.00128007291 00100
    -0.0496121185      1.25143304     -1.95474323   -0.0894340584 00010
     -0.552832984   -0.0214674884   -0.0698624004     -1.95819072 20000
       3.29181492     0.375053363      0.32040916      14.5254699 11000
      -2.26256786     -2.89426867     0.289625955     -14.7683128 02000
     0.0339834429      3.72461138    -0.683135544     -0.67421213 10100
     -0.224274761     -1.05695219     0.655393163       1.6860641 01100
    -0.0353231215    -0.342691324   -0.0578271532     -1.06471281 00200
     -0.798287305     -39.5288373      7.27982721     -0.38616236 10010
       3.31333081      17.8120295      -5.0060408      2.63422556 01010
      0.107470282      3.04574067    0.0774272192      1.82692667 00110
      -0.42815871     -2.27653091      -1.1284761      2.16863555 00020
       2.43806838    -0.498807413    0.0777765777      6.95241266 30000
       -25.170006      1.00756318    -0.370677674     -71.1762972 21000
       69.0911784      5.11162828    -0.195360213      218.345425 12000
      -47.8723505     -16.5329803      4.18689153     -149.452012 03000
      -1.03351296     -20.4884528      2.52179185    -0.131920908 20100
       5.54384073      128.648545     -17.6465349      31.2372059 11100
      -10.4994963     -167.977111      17.6647074     -101.143387 02100
       2.06851996     -2.48719677      1.64609964      10.8913494 10200
       -4.3462397      13.6843228     -3.52671736    -0.267031569 01200
      0.998315626     -2.91452451    -0.766674546    -0.170683087 00300
       8.67903946      208.466329     -26.2509548     -16.8303129 20010
      -59.4446888     -1409.18115      229.081864     -67.3108236 11010
       82.2811426      2266.95704     -357.617528      322.020556 02010
      -6.18270924      -24.144862     -4.38398063     -182.352086 10110
        5.2490257     -29.6947359      9.56096542      240.872342 01110
      -9.15549486      80.1727014     -5.02271941     -5.74748554 00210
       27.1151099      160.498353     -29.7829587      460.460434 10020
      -199.859219     -79.4819802     0.352559128      -1535.5001 01020
       10.5589187     -433.461489      36.0805652      3.60570705 00120
       7.02229484      1378.08615     -136.891669      60.5709952 00030
      -6.09633321      7.08587224     0.393224694     -14.2826759 40000
       89.9541643     -73.3195305      9.76135602      186.845598 31000
      -359.012473      367.801646     -81.6544628     -800.174844 22000
       326.487548     -809.355874      194.564652      1214.13639 13000
        259.54478      855.428883     -142.478352     -234.780373 04000
       2.29140547       1.1026545      4.76058087      15.1818966 30100
       17.5307812      -245.64237      19.6604077     -283.774899 21100
       -47.864334      518.267173      -137.36438      1247.01195 12100
       33.1781152      608.913585      16.7426655     -1071.09369 03100
      -26.2886136      21.9405513     -6.80309014     -28.4648732 20200
       121.580026      78.6340393      13.8193923      76.3825835 11200
      -191.307228     -482.938261      59.9269029     -33.7632646 02200
      -11.2310233      132.904149     -2.62899239      19.6121472 10300
       1.95732538     -362.632753        51.25209      -68.174109 01300
     -0.565858038      5.21934824     -6.29517197     -12.3156414 00400
      -51.2904519     -255.099431     -7.24546608      116.743681 30010
       287.688318       3175.1601     -194.568312     -377.730634 21010
       -786.23003     -5209.99929       678.52683      450.226463 12010
       370.771907     -6010.82993       616.57816     -4506.44417 03010
       44.2820459     -382.062522      114.668388      383.575703 20110
      -81.3239787       1530.1062     -512.587204      402.183396 11110
       375.435215      -1165.2066      483.997078      559.259523 02110
       73.0251256     -1467.78833      122.323178     -250.265865 10210
       27.7955645      3695.97721     -607.357977      1218.11896 01210
      -3.89855801       -197.4303       61.537945      129.262735 00310
       142.015673     -1362.14562      314.534214     -2128.65479 20020
      -1371.00851      3417.39854     -926.539476     -3113.60264 11020
      -796.116676      1176.69825     -273.228655     -639.860161 02020
       -42.990642      2920.26304      59.1288043      584.175154 10120
      -845.930388     -3473.49154      214.268834     -3393.68669 01120
       197.608513      702.606253     -137.076502     -560.255043 00220
      -34.4830952      507.444161      543.114621     -383.167868 10030
